uuid	odkid	icode	psu	hhid	agreement	ict1_a	ict1_b	ict2_	ict2_96z	ict3_	ict4	ict5	ict6_	ict6_96z	ict2_1	ict2_2	ict2_3	ict2_4	ict2_5	ict2_6	ict2_7	ict2_96	ict3_1	ict3_2	ict3_3	ict3_4	ict3_5	ict6_1	ict6_2	ict6_3	ict6_4	ict6_5	ict6_6	ict6_7	ict6_8	ict6_9	ict6_10	ict6_96	region	urban	begin_time	dur_ict	corrected_dur_ict	year	month	day	date	start_date	end_date	time	start_time	end_time
20240928	uuid:0c04a4eb-e8d8-4b8e-a91b-f6a8fe6810e7	1102	41110116	2	Yes	Yes	Yes			4	Yes, but not all of them	Every day	3 2 1 4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-28T12:08:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 17:23:54	2024/09/28 12:05:10	2024/09/28 12:47:43
20240913	uuid:0caecc64-d827-4071-bccc-d95280207e2c	1450	23270233	1	Yes	No	Yes			4	No	A few times a week	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Guria	Rural	2024-09-13T11:10:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 18:13:02	2024/09/13 11:07:10	2024/09/13 11:44:47
20240924	uuid:0cffb97a-2425-4128-888a-9e0659c6778b	1324	26350361	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-24T13:23:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 17:23:48	2024/09/24 13:20:34	2024/09/24 14:19:39
20241003	uuid:0d098bf7-a2ec-47e7-9c19-4bc0e8c7f120	1136	47240955	8	Yes	Yes	Yes			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-03T16:17:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 19:06:07	2024/10/03 16:14:42	2024/10/03 17:02:55
20241019	uuid:0d1826ba-825f-4882-a98b-845fa021cd3e	1124	47260165	1	Yes	Yes	Yes			4	No	Every day	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-19T16:07:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/19	2024/10/19	2024/10/20 17:00:11	2024/10/19 16:03:16	2024/10/19 16:28:43
20241015	uuid:0d3a8ab0-0e5c-4c47-8d40-d9920df00dad	1248	41270514	3	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 9 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	Samtskhe–Javakheti	Rural	2024-10-01T10:23:00.000+04:00	4	4	2024	10	15	2024/10/15	2024/10/01	2024/10/12	2024/10/15 18:49:00	2024/10/01 14:35:28	2024/10/12 22:19:05
20241010	uuid:0df112c9-1eb2-463a-b2dd-0625aea19adb	1833	11250761	21	Yes	Yes	Yes			4	No	Every day	2 4 96	თამაშები	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	Tbilisi	Urban	2024-10-10T15:28:00.000+04:00	2	2	2024	10	10	2024/10/10	2024/10/10	2024/10/10	2024/10/10 18:11:08	2024/10/10 15:26:20	2024/10/10 16:28:52
20240917	uuid:0e057ec2-35e9-43c2-80ca-3b6df20fc106	1318	26270152	5	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	8 7 5 4 2 1		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	Imereti	Urban	2024-09-17T13:51:00.000+04:00	1	1	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 20:56:37	2024/09/17 13:48:27	2024/09/17 14:30:24
20240905	uuid:0e08b419-066e-4c49-8333-b3ba94b946fc	1501	38340124	4	Yes	Yes	Yes			4	Yes all of them	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-05T11:47:00.000+04:00	1	1	2024	9	5	2024/09/05	2024/09/05	2024/09/05	2024/09/05 23:30:28	2024/09/05 11:38:40	2024/09/05 13:04:32
20240921	uuid:0e0e3c73-3165-4a2a-8369-f83903528e51	1220	41110275	6	Yes	Yes	No			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-21T18:26:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:10:54	2024/09/21 18:19:48	2024/09/21 18:54:19
20241012	uuid:0e164f8a-edb3-4e85-bec4-bcac09a85aa2	1107	47260263	1	Yes	Yes	Yes			4	Yes, but not all of them	Every day	1 2 3 4 6		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-12T10:51:00.000+04:00	2	2	2024	10	12	2024/10/12	2024/10/12	2024/10/12	2024/10/12 11:56:16	2024/10/12 10:38:37	2024/10/12 11:55:48
20240926	uuid:0e2f1462-1326-46c6-888c-db75e08acc9f	1108	47280354	4	Yes	No	Yes			4	Yes all of them	Every day	3 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-26T18:14:00.000+04:00	1	1	2024	9	27	2024/09/27	2024/09/26	2024/09/26	2024/09/27 23:09:38	2024/09/26 18:12:27	2024/09/26 18:46:29
20240928	uuid:0e3583b6-c3a2-4aa3-8da4-199e620031a5	1742	29300315	1	Yes	Yes	No			4 5	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-09-28T13:56:00.000+04:00	2	2	2024	10	20	2024/10/20	2024/09/28	2024/09/28	2024/10/20 22:08:43	2024/09/28 13:53:30	2024/09/28 15:15:22
20241018	uuid:0e3ad44b-fc65-42a5-aa6c-dda5e91aeb64	1687	44320734	5	Yes	Yes	Yes			4	Yes, but not all of them	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-10-18T17:21:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 17:45:37	2024/10/18 17:20:41	2024/10/18 17:41:25
20241003	uuid:0e402556-2014-4f4d-bb8e-d515c04736ec	1527	38250862	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-03T13:38:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 16:49:13	2024/10/03 13:35:22	2024/10/03 14:32:38
20241023	uuid:0e41caa6-be40-464e-a84f-4fbbabd3784d	1832	11250573	27	Yes	Yes	Yes			1 2 4	Yes all of them	Every day	2 1 4 3 5 6 7 8		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	Tbilisi	Urban	2024-10-23T14:35:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 18:23:18	2024/10/23 14:30:22	2024/10/23 16:02:15
20240925	uuid:0e5e4f78-56a1-4d31-8f65-f50a1d78b348	1102	47110283	7	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-25T13:21:00.000+04:00	1	1	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:00	2024/09/25 13:18:59	2024/09/25 13:48:34
20241017	uuid:0e91558f-dfdf-4674-821f-90ba2a9858bd	1403	15110783	9	Yes	Yes	Yes			1 2 4	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	Adjara	Urban	2024-10-17T17:13:00.000+04:00	4	4	2024	10	18	2024/10/18	2024/10/17	2024/10/17	2024/10/18 13:37:58	2024/10/17 16:11:32	2024/10/17 17:49:58
20240911	uuid:0ec7fff5-2752-44a5-ad1d-3816862b2c13	1523	38280235	7	Yes	No	Yes			4	Yes, but not all of them	Every day	1 2 4 7		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-11T13:00:00.000+04:00	1	1	2024	9	12	2024/09/12	2024/09/11	2024/09/11	2024/09/12 11:34:42	2024/09/11 12:58:52	2024/09/11 14:36:05
20240921	uuid:0ec9cec4-f880-4d4b-a1a8-935865106d30	1421	15250424	8	Yes	Yes	Yes			4	No	Every day	2 4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Adjara	Rural	2024-09-21T16:41:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 23:29:19	2024/09/21 16:39:35	2024/09/21 17:49:03
20240904	uuid:0ed0331b-6760-44f5-be48-00f0e93fd6d6	1333	26360133	3	Yes	Yes	Yes			4	Yes all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-04T13:13:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:08:13	2024/09/04 13:11:38	2024/09/04 13:55:30
20240909	uuid:0f1d5676-0611-4a1e-aca0-76a6583809fe	1527	38110533	16	Yes	Yes	Yes			4 1 3	Yes, but not all of them	Every day	2 4 8		0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-09T14:40:00.000+04:00	2	2	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 19:53:18	2024/09/09 14:38:00	2024/09/09 15:53:08
20240921	uuid:0f22ffe1-87b8-4959-9bc2-7ddcf56e7b60	1220	41110275	3	Yes	Yes	Yes			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-21T16:41:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:10:53	2024/09/21 16:39:47	2024/09/21 17:07:25
20240920	uuid:0f24f4f3-6db4-4c50-8ac9-b2b08db72b7b	1139	47240513	10	Yes	Yes	Yes			1 4	Yes, but not all of them	Every day	3 4 7		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	Shida Kartli Region	Rural	2024-09-20T13:34:00.000+04:00	0	0	2024	9	20	2024/09/20	2024/09/20	2024/09/20	2024/09/20 18:39:25	2024/09/20 13:32:21	2024/09/20 14:16:33
20240921	uuid:0f3f7c04-817c-4cfd-bf1c-834d6a44f15b	1333	26290425	2	Yes	Yes	Yes			4	No	A few times a week	1 2 4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-21T16:50:00.000+04:00	0	0	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:01:06	2024/09/21 16:47:14	2024/09/21 17:21:15
20240904	uuid:0f8a512e-be06-4625-9961-e2538a37e473	1513	38250884	7	Yes	Yes	Yes			2 4	Yes all of them	A few times a week	1 2 4 6 8		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-04T12:44:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 18:29:56	2024/09/04 12:42:01	2024/09/04 13:14:22
20241010	uuid:0fc5696b-d487-44db-9ec4-3005a5fc1027	1235	41270514	4	Yes	No	No	2			Yes, but not all of them	Every day	2 3		0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-10-01T16:12:00.000+04:00	0	0	2024	10	12	2024/10/12	2024/10/01	2024/10/10	2024/10/12 19:43:11	2024/10/01 14:44:02	2024/10/10 18:19:58
20241002	uuid:0fe44d13-3f02-4352-921d-f15e7c0c30a2	1677	44240322	5	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 6		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	Kvemo Kartli	Urban	2024-10-02T12:16:00.000+04:00	1	1	2024	10	2	2024/10/02	2024/10/02	2024/10/02	2024/10/02 22:20:07	2024/10/02 12:13:37	2024/10/02 13:14:11
20240925	uuid:0ff7ae71-575d-4ff7-a489-5b29114f541a	1102	47110283	6	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-25T12:25:00.000+04:00	0	0	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:36:59	2024/09/25 12:22:25	2024/09/25 13:10:35
20241024	uuid:105b231e-c253-43f6-8a57-6fc21ae22de2	1124	47260321	9	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	1 4 3 5		0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-22T10:52:00.000+04:00	1	1	2024	10	24	2024/10/24	2024/10/21	2024/10/22	2024/10/24 12:49:59	2024/10/21 14:21:25	2024/10/22 11:15:23
20241010	uuid:1063ceb3-a151-453e-8223-f20d453425d1	1248	41270123	8	Yes	No	Yes			4	Yes, but not all of them	Every day	2 9 8		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	Samtskhe–Javakheti	Rural	2024-10-06T16:59:00.000+04:00	1	1	2024	10	10	2024/10/10	2024/10/06	2024/10/10	2024/10/10 17:41:30	2024/10/06 17:22:54	2024/10/10 17:40:26
20240923	uuid:10a8ead4-f9a3-4d09-99e2-8b796fc4cb97	1249	44340252	1	Yes	No	Yes			4	Yes, but not all of them	A few times a week	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-23T12:29:00.000+04:00	1	1	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 15:07:39	2024/09/23 12:26:56	2024/09/23 12:58:38
20240904	uuid:10b70875-ef30-421d-ba22-3f6081a0854e	1324	26350151	6	Yes	No	No	1 3			No	Never			1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-04T10:23:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:34:24	2024/09/04 10:19:05	2024/09/04 11:06:18
20241002	uuid:10cb2ba4-2b8c-48eb-84a5-1aa8491cef3f	1139	47240442	12	Yes	Yes	Yes			4 1	Yes all of them	Every day	3 4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-02T17:19:00.000+04:00	0	0	2024	10	2	2024/10/02	2024/10/02	2024/10/02	2024/10/02 22:30:46	2024/10/02 16:15:32	2024/10/02 17:51:18
20240928	uuid:10d282f7-b108-403d-b789-4262a510123f	1522	38110544	10	Yes	Yes	Yes			4	Yes, but not all of them	Every day	3 4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-28T15:51:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 20:11:55	2024/09/28 15:44:31	2024/09/28 16:19:46
20241018	uuid:11115f83-57c5-4a9f-bf50-9c3eaba4a7ac	1124	47260115	5	Yes	No	Yes			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-18T15:45:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/18	2024/10/18	2024/10/19 18:06:41	2024/10/18 15:43:25	2024/10/18 16:18:07
20240909	uuid:11177ff4-a647-478e-98e4-0c75fcb16c9a	1523	38280242	9	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-09T13:56:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:18:44	2024/09/09 13:54:19	2024/09/09 14:59:56
20241020	uuid:111fffcd-fb0f-4820-92bf-5bf984206b25	1742	29320165	1	Yes	Yes	No			4 1	No	Every day	2 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	Kakheti	Rural	2024-10-20T14:03:00.000+04:00	2	2	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 22:08:47	2024/10/20 13:58:41	2024/10/20 15:06:06
20240909	uuid:115e704c-9ddc-4846-812e-c4cddabf2ff8	1527	38110533	13	Yes	No	Yes			4	Yes, but not all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-09T12:29:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 19:53:16	2024/09/09 12:26:11	2024/09/09 13:04:03
20240914	uuid:11c0227d-0232-49de-8b4e-0c1c86cd999a	1220	41110234	4	Yes	Yes	Yes			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-14T18:40:00.000+04:00	7	7	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 20:25:38	2024/09/14 18:38:25	2024/09/14 19:29:02
20240908	uuid:11e46f1d-80d4-4de8-be58-d3ad73cbb42a	1616	44280242	19	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-08T15:40:00.000+04:00	0	0	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 15:56:49	2024/09/08 15:34:10	2024/09/08 15:55:41
20240830	uuid:11f7cf1a-6138-4bca-91de-9e503d866a5b	1324	26350144	6	Yes	Yes	Yes			2 4 5	Yes all of them	Every day	2 3 4 5 6 8		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	Imereti	Urban	2024-08-30T12:52:00.000+04:00	1	1	2024	8	30	2024/08/30	2024/08/30	2024/08/30	2024/08/30 20:53:29	2024/08/30 12:48:34	2024/08/30 13:47:50
20240910	uuid:1214cb43-dabd-4b15-a9ed-0e7f74493f4d	1220	41110258	8	Yes	No	No	1			No	Never			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-10T17:39:00.000+04:00	0	0	2024	9	14	2024/09/14	2024/09/10	2024/09/10	2024/09/14 20:25:29	2024/09/10 17:33:35	2024/09/10 17:55:32
20240924	uuid:1233a392-b274-473a-bca9-2a4d970c28bb	1403	15110762	3	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Adjara	Urban	2024-09-24T12:40:00.000+04:00	0	0	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:09:59	2024/09/24 11:13:55	2024/09/24 13:25:00
20240911	uuid:123cc791-e41e-49e2-9051-f56681edcdaa	1669	44260543	13	Yes	Yes	No			4	No	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-11T16:17:00.000+04:00	1	1	2024	9	11	2024/09/11	2024/09/11	2024/09/11	2024/09/11 21:37:23	2024/09/11 16:13:34	2024/09/11 17:30:16
20240904	uuid:12d7372d-b5ff-483e-b8ab-70fe42bc8e32	1324	26350151	10	Yes	No	No	3			No	Never			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-04T15:29:00.000+04:00	0	0	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:34:28	2024/09/04 15:25:45	2024/09/04 16:19:09
20241007	uuid:12e413d6-c38b-42d4-ab66-f4a70ed36298	1302	26110333	22	Yes	Yes	Yes			4	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Imereti	Urban	2024-10-07T12:58:00.000+04:00	1	1	2024	10	9	2024/10/09	2024/10/07	2024/10/07	2024/10/09 08:19:43	2024/10/07 12:56:12	2024/10/07 13:57:30
20240916	uuid:1301bb71-984b-4003-be42-b4dcab56bf46	1879	11290452	19	Yes	Yes	Yes			4	No	Every day	3 96	Tiktokze gasartobad	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	Tbilisi	Urban	2024-09-16T13:04:00.000+04:00	2	2	2024	9	16	2024/09/16	2024/09/16	2024/09/16	2024/09/16 17:18:04	2024/09/16 12:57:23	2024/09/16 13:41:11
20240913	uuid:1318bbb9-aa95-4292-9e18-f1beeb9541d0	1523	38280115	5	Yes	No	Yes			4	Yes all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-13T11:18:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/14 00:56:50	2024/09/13 11:13:31	2024/09/13 12:16:07
20241018	uuid:131af5cc-261c-486f-8ccc-4f0616b206b3	1318	26330371	11	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-10-18T17:43:00.000+04:00	0	0	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 20:17:56	2024/10/18 17:41:31	2024/10/18 18:08:32
20240924	uuid:131c1aa5-f4cd-4386-8fc3-61c3c248d508	1523	38280254	11	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-24T14:25:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 21:41:30	2024/09/24 14:24:10	2024/09/24 15:23:09
20240901	uuid:13214eea-0564-4ba6-8e54-cbfb4dbc2a97	1611	44340361	5	Yes	No	Yes			4	Yes, but not all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-01T13:47:00.000+04:00	1	1	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 20:51:37	2024/09/01 13:45:09	2024/09/01 14:23:03
20240923	uuid:1351e941-1be8-488c-9202-9dcdd5888a8c	1249	44340252	3	Yes	No	No	1			No	A few times a month	2 3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-23T13:06:00.000+04:00	1	1	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 15:07:41	2024/09/23 13:03:22	2024/09/23 13:23:08
20240901	uuid:13653245-5f28-4aff-9483-425e994e06c4	1611	44340361	1	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-01T12:37:00.000+04:00	2	2	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 20:51:36	2024/09/01 12:32:40	2024/09/01 13:26:26
20240907	uuid:136602e1-aeff-4e91-9bd6-45469cd53864	1318	26270114	12	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-07T16:46:00.000+04:00	1	1	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 20:49:14	2024/09/07 16:25:24	2024/09/07 17:41:27
20240901	uuid:13d9a722-01a6-4024-b516-a769824d5ad4	1616	44340361	9	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-01T14:58:00.000+04:00	0	0	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 15:47:47	2024/09/01 14:55:11	2024/09/01 15:31:46
20241019	uuid:13f19279-69b0-4d78-9cda-ddf5a70f868f	1124	47260115	11	Yes	No	Yes			4 2	Yes, but not all of them	Every day	2 1 5 4		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-19T13:19:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:06:46	2024/10/19 13:16:31	2024/10/19 13:47:17
20241018	uuid:145029bf-b023-4fd2-b34b-fbd45599c3ad	1318	26330371	2	Yes	Yes	Yes			2 1 4	Yes, but not all of them	Every day	1 2 3 4 5 7 8 10		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	Imereti	Rural	2024-10-18T11:47:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 20:17:49	2024/10/18 11:40:53	2024/10/18 12:19:15
20240830	uuid:1468aa04-383c-49e0-bd98-f53f763329d6	1324	26350144	10	Yes	Yes	Yes			1 4 5	Yes all of them	Every day	2 3 4 5 6 8		0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	0	Imereti	Urban	2024-08-30T16:30:00.000+04:00	1	1	2024	8	30	2024/08/30	2024/08/30	2024/08/30	2024/08/30 20:53:34	2024/08/30 16:25:45	2024/08/30 17:05:34
20240907	uuid:1495d1fa-6a5d-4da4-90d8-a191008e8f32	1627	44110335	2	Yes	Yes	No			4 5	Yes, but not all of them	A few times a week	1 4 7		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	Kvemo Kartli	Urban	2024-09-07T16:03:00.000+04:00	3	3	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 19:06:55	2024/09/07 15:58:55	2024/09/07 17:41:07
